id,amount,category,ts,tier,date,hour,day_of_week,amount_z
1518,90.54,A,2024-03-04 06:00:00,medium,2024-03-04,6,Monday,-0.3066
1519,41.96,C,2024-03-04 07:00:00,low,2024-03-04,7,Monday,-1.9214
1520,61.96,A,2024-03-04 08:00:00,medium,2024-03-04,8,Monday,-1.2566
1521,17.51,A,2024-03-04 09:00:00,low,2024-03-04,9,Monday,-2.7342
1522,92.98,A,2024-03-04 10:00:00,medium,2024-03-04,10,Monday,-0.2255
1523,94.35,B,2024-03-04 11:00:00,medium,2024-03-04,11,Monday,-0.1799
1524,87.27,B,2024-03-04 12:00:00,medium,2024-03-04,12,Monday,-0.4153
1525,132.37,B,2024-03-04 13:00:00,high,2024-03-04,13,Monday,1.0839
1528,35.96,C,2024-03-04 16:00:00,low,2024-03-04,16,Monday,-2.1209
1529,118.52,C,2024-03-04 17:00:00,high,2024-03-04,17,Monday,0.6235
1530,116.66,A,2024-03-04 18:00:00,high,2024-03-04,18,Monday,0.5617
1531,109.28,B,2024-03-04 19:00:00,high,2024-03-04,19,Monday,0.3164
1532,129.44,A,2024-03-04 20:00:00,high,2024-03-04,20,Monday,0.9865
1533,65.06,C,2024-03-04 21:00:00,medium,2024-03-04,21,Monday,-1.1535
1534,160.26,A,2024-03-04 22:00:00,premium,2024-03-04,22,Monday,2.011
1535,71.22,A,2024-03-04 23:00:00,medium,2024-03-04,23,Monday,-0.9488
1536,122.48,A,2024-03-05 00:00:00,high,2024-03-05,0,Tuesday,0.7552
1537,49.38,B,2024-03-05 01:00:00,low,2024-03-05,1,Tuesday,-1.6748
1538,72.09,B,2024-03-05 02:00:00,medium,2024-03-05,2,Tuesday,-0.9199
1539,145.49,A,2024-03-05 03:00:00,high,2024-03-05,3,Tuesday,1.52
1540,92.17,B,2024-03-05 04:00:00,medium,2024-03-05,4,Tuesday,-0.2524
1541,125.2,A,2024-03-05 05:00:00,high,2024-03-05,5,Tuesday,0.8456
1542,107.11,C,2024-03-05 06:00:00,high,2024-03-05,6,Tuesday,0.2442
1544,140.92,A,2024-03-05 08:00:00,high,2024-03-05,8,Tuesday,1.3681
1545,92.9,B,2024-03-05 09:00:00,medium,2024-03-05,9,Tuesday,-0.2281
1546,46.58,B,2024-03-05 10:00:00,low,2024-03-05,10,Tuesday,-1.7678
1547,75.9,C,2024-03-05 11:00:00,medium,2024-03-05,11,Tuesday,-0.7932
1548,116.54,B,2024-03-05 12:00:00,high,2024-03-05,12,Tuesday,0.5577
1550,52.99,A,2024-03-05 14:00:00,medium,2024-03-05,14,Tuesday,-1.5548
1551,78.27,A,2024-03-05 15:00:00,medium,2024-03-05,15,Tuesday,-0.7144
1553,89.04,A,2024-03-05 17:00:00,medium,2024-03-05,17,Tuesday,-0.3564
1554,58.72,C,2024-03-05 18:00:00,medium,2024-03-05,18,Tuesday,-1.3643
1555,81.15,A,2024-03-05 19:00:00,medium,2024-03-05,19,Tuesday,-0.6187
1556,78.14,B,2024-03-05 20:00:00,medium,2024-03-05,20,Tuesday,-0.7188
1557,123.15,A,2024-03-05 21:00:00,high,2024-03-05,21,Tuesday,0.7774
1558,124.27,B,2024-03-05 22:00:00,high,2024-03-05,22,Tuesday,0.8147
1559,95.63,C,2024-03-05 23:00:00,medium,2024-03-05,23,Tuesday,-0.1374
1560,88.24,A,2024-03-06 00:00:00,medium,2024-03-06,0,Wednesday,-0.383
1561,104.2,A,2024-03-06 01:00:00,high,2024-03-06,1,Wednesday,0.1475
1562,75.5,A,2024-03-06 02:00:00,medium,2024-03-06,2,Wednesday,-0.8065
1563,65.6,A,2024-03-06 03:00:00,medium,2024-03-06,3,Wednesday,-1.1356
1564,71.79,A,2024-03-06 04:00:00,medium,2024-03-06,4,Wednesday,-0.9298
1566,65.1,A,2024-03-06 06:00:00,medium,2024-03-06,6,Wednesday,-1.1522
1567,104.86,B,2024-03-06 07:00:00,high,2024-03-06,7,Wednesday,0.1694
1568,121.89,B,2024-03-06 08:00:00,high,2024-03-06,8,Wednesday,0.7355
1569,52.39,A,2024-03-06 09:00:00,medium,2024-03-06,9,Wednesday,-1.5747
1570,100.75,A,2024-03-06 10:00:00,high,2024-03-06,10,Wednesday,0.0328
1571,93.4,C,2024-03-06 11:00:00,medium,2024-03-06,11,Wednesday,-0.2115
1572,110.25,B,2024-03-06 12:00:00,high,2024-03-06,12,Wednesday,0.3486
1573,99.61,C,2024-03-06 13:00:00,medium,2024-03-06,13,Wednesday,-0.0051
1574,56.39,B,2024-03-06 14:00:00,medium,2024-03-06,14,Wednesday,-1.4417
1575,62.13,B,2024-03-06 15:00:00,medium,2024-03-06,15,Wednesday,-1.2509
1576,100.88,C,2024-03-06 16:00:00,high,2024-03-06,16,Wednesday,0.0371
1577,130.86,C,2024-03-06 17:00:00,high,2024-03-06,17,Wednesday,1.0337
1579,110.37,A,2024-03-06 19:00:00,high,2024-03-06,19,Wednesday,0.3526
1581,95.41,C,2024-03-06 21:00:00,medium,2024-03-06,21,Wednesday,-0.1447
1582,116.51,C,2024-03-06 22:00:00,high,2024-03-06,22,Wednesday,0.5567
1583,78.91,B,2024-03-06 23:00:00,medium,2024-03-06,23,Wednesday,-0.6932
1585,51.37,B,2024-03-07 01:00:00,medium,2024-03-07,1,Thursday,-1.6086
1586,29.67,C,2024-03-07 02:00:00,low,2024-03-07,2,Thursday,-2.3299
1587,128.28,B,2024-03-07 03:00:00,high,2024-03-07,3,Thursday,0.948
1588,70.45,C,2024-03-07 04:00:00,medium,2024-03-07,4,Thursday,-0.9744
1589,86.33,C,2024-03-07 05:00:00,medium,2024-03-07,5,Thursday,-0.4465
1590,58.41,A,2024-03-07 06:00:00,medium,2024-03-07,6,Thursday,-1.3746
1591,57.7,A,2024-03-07 07:00:00,medium,2024-03-07,7,Thursday,-1.3982
1592,94.78,A,2024-03-07 08:00:00,medium,2024-03-07,8,Thursday,-0.1656
1593,78.11,C,2024-03-07 09:00:00,medium,2024-03-07,9,Thursday,-0.7198
1594,111.34,C,2024-03-07 10:00:00,high,2024-03-07,10,Thursday,0.3848
1595,113.58,C,2024-03-07 11:00:00,high,2024-03-07,11,Thursday,0.4593
1596,109.63,C,2024-03-07 12:00:00,high,2024-03-07,12,Thursday,0.328
1597,107.16,B,2024-03-07 13:00:00,high,2024-03-07,13,Thursday,0.2459
1598,147.33,A,2024-03-07 14:00:00,high,2024-03-07,14,Thursday,1.5812
1599,67.97,B,2024-03-07 15:00:00,medium,2024-03-07,15,Thursday,-1.0568
1600,98.35,C,2024-03-07 16:00:00,medium,2024-03-07,16,Thursday,-0.047
1601,133.98,B,2024-03-07 17:00:00,high,2024-03-07,17,Thursday,1.1374
1602,137.94,C,2024-03-07 18:00:00,high,2024-03-07,18,Thursday,1.2691
1604,90.63,A,2024-03-07 20:00:00,medium,2024-03-07,20,Thursday,-0.3036
1605,140.74,C,2024-03-07 21:00:00,high,2024-03-07,21,Thursday,1.3621
1606,115.24,B,2024-03-07 22:00:00,high,2024-03-07,22,Thursday,0.5145
1607,105.86,B,2024-03-07 23:00:00,high,2024-03-07,23,Thursday,0.2027
1608,93.47,A,2024-03-08 00:00:00,medium,2024-03-08,0,Friday,-0.2092
1609,88.49,A,2024-03-08 01:00:00,medium,2024-03-08,1,Friday,-0.3747
1610,108.65,A,2024-03-08 02:00:00,high,2024-03-08,2,Friday,0.2954
1611,92.43,B,2024-03-08 03:00:00,medium,2024-03-08,3,Friday,-0.2437
1612,98.72,A,2024-03-08 04:00:00,medium,2024-03-08,4,Friday,-0.0347
1613,102.36,B,2024-03-08 05:00:00,high,2024-03-08,5,Friday,0.0863
1614,79.66,B,2024-03-08 06:00:00,medium,2024-03-08,6,Friday,-0.6682
1615,115.96,B,2024-03-08 07:00:00,high,2024-03-08,7,Friday,0.5384
1616,187.43,C,2024-03-08 08:00:00,premium,2024-03-08,8,Friday,2.9142
1617,46.69,B,2024-03-08 09:00:00,low,2024-03-08,9,Friday,-1.7642
1618,109.72,A,2024-03-08 10:00:00,high,2024-03-08,10,Friday,0.331
1620,117.32,C,2024-03-08 12:00:00,high,2024-03-08,12,Friday,0.5836
1621,101.4,B,2024-03-08 13:00:00,high,2024-03-08,13,Friday,0.0544
1622,122.86,C,2024-03-08 14:00:00,high,2024-03-08,14,Friday,0.7678
1623,135.27,A,2024-03-08 15:00:00,high,2024-03-08,15,Friday,1.1803
1624,105.77,C,2024-03-08 16:00:00,high,2024-03-08,16,Friday,0.1997
1625,133.96,A,2024-03-08 17:00:00,high,2024-03-08,17,Friday,1.1368
1626,29.67,B,2024-03-08 18:00:00,low,2024-03-08,18,Friday,-2.3299
1627,147.71,A,2024-03-08 19:00:00,high,2024-03-08,19,Friday,1.5938
1628,111.25,C,2024-03-08 20:00:00,high,2024-03-08,20,Friday,0.3819
1629,132.34,A,2024-03-08 21:00:00,high,2024-03-08,21,Friday,1.0829
1630,63.4,A,2024-03-08 22:00:00,medium,2024-03-08,22,Friday,-1.2087
1631,75.08,A,2024-03-08 23:00:00,medium,2024-03-08,23,Friday,-0.8205
1632,104.38,C,2024-03-09 00:00:00,high,2024-03-09,0,Saturday,0.1535
1633,99.49,A,2024-03-09 01:00:00,medium,2024-03-09,1,Saturday,-0.0091
1634,108.49,B,2024-03-09 02:00:00,high,2024-03-09,2,Saturday,0.2901
1635,132.54,A,2024-03-09 03:00:00,high,2024-03-09,3,Saturday,1.0896
1636,47.04,C,2024-03-09 04:00:00,low,2024-03-09,4,Saturday,-1.7526
1637,129.21,A,2024-03-09 05:00:00,high,2024-03-09,5,Saturday,0.9789
1639,93.89,A,2024-03-09 07:00:00,medium,2024-03-09,7,Saturday,-0.1952
1640,55.87,A,2024-03-09 08:00:00,medium,2024-03-09,8,Saturday,-1.459
1641,115.09,A,2024-03-09 09:00:00,high,2024-03-09,9,Saturday,0.5095
1642,27.58,A,2024-03-09 10:00:00,low,2024-03-09,10,Saturday,-2.3994
1643,119.45,B,2024-03-09 11:00:00,high,2024-03-09,11,Saturday,0.6544
1644,55.24,A,2024-03-09 12:00:00,medium,2024-03-09,12,Saturday,-1.48
1645,101.6,C,2024-03-09 13:00:00,high,2024-03-09,13,Saturday,0.0611
1646,96.42,B,2024-03-09 14:00:00,medium,2024-03-09,14,Saturday,-0.1111
1647,135.09,A,2024-03-09 15:00:00,high,2024-03-09,15,Saturday,1.1743
1648,94.64,B,2024-03-09 16:00:00,medium,2024-03-09,16,Saturday,-0.1703
1649,79.18,A,2024-03-09 17:00:00,medium,2024-03-09,17,Saturday,-0.6842
1650,84.8,A,2024-03-09 18:00:00,medium,2024-03-09,18,Saturday,-0.4974
1651,138.19,A,2024-03-09 19:00:00,high,2024-03-09,19,Saturday,1.2774
1652,116.09,A,2024-03-09 20:00:00,high,2024-03-09,20,Saturday,0.5427
1653,88.43,A,2024-03-09 21:00:00,medium,2024-03-09,21,Saturday,-0.3767
1655,52.98,B,2024-03-09 23:00:00,medium,2024-03-09,23,Saturday,-1.5551
1657,47.21,A,2024-03-10 01:00:00,low,2024-03-10,1,Sunday,-1.7469
1658,122.55,C,2024-03-10 02:00:00,high,2024-03-10,2,Sunday,0.7575
1659,103.86,A,2024-03-10 03:00:00,high,2024-03-10,3,Sunday,0.1362
1660,171.61,A,2024-03-10 04:00:00,premium,2024-03-10,4,Sunday,2.3883
1661,67.0,C,2024-03-10 05:00:00,medium,2024-03-10,5,Sunday,-1.0891
1662,96.92,A,2024-03-10 06:00:00,medium,2024-03-10,6,Sunday,-0.0945
1663,153.95,B,2024-03-10 07:00:00,premium,2024-03-10,7,Sunday,1.8012
1664,135.74,C,2024-03-10 08:00:00,high,2024-03-10,8,Sunday,1.1959
1665,79.11,B,2024-03-10 09:00:00,medium,2024-03-10,9,Sunday,-0.6865
1666,106.72,B,2024-03-10 10:00:00,high,2024-03-10,10,Sunday,0.2313
1667,100.06,A,2024-03-10 11:00:00,high,2024-03-10,11,Sunday,0.0099
1668,108.46,A,2024-03-10 12:00:00,high,2024-03-10,12,Sunday,0.2891
1670,97.32,A,2024-03-10 14:00:00,medium,2024-03-10,14,Sunday,-0.0812
1671,52.06,A,2024-03-10 15:00:00,medium,2024-03-10,15,Sunday,-1.5857
1672,104.05,A,2024-03-10 16:00:00,high,2024-03-10,16,Sunday,0.1425
1674,93.18,C,2024-03-10 18:00:00,medium,2024-03-10,18,Sunday,-0.2188
1675,51.55,B,2024-03-10 19:00:00,medium,2024-03-10,19,Sunday,-1.6026
1677,110.94,A,2024-03-10 21:00:00,high,2024-03-10,21,Sunday,0.3716
1678,78.22,C,2024-03-10 22:00:00,medium,2024-03-10,22,Sunday,-0.7161
1679,91.58,A,2024-03-10 23:00:00,medium,2024-03-10,23,Sunday,-0.272
1680,54.98,A,2024-03-11 00:00:00,medium,2024-03-11,0,Monday,-1.4886
1681,69.24,A,2024-03-11 01:00:00,medium,2024-03-11,1,Monday,-1.0146
1684,80.81,B,2024-03-11 04:00:00,medium,2024-03-11,4,Monday,-0.63
1685,119.21,A,2024-03-11 05:00:00,high,2024-03-11,5,Monday,0.6465
1686,83.85,A,2024-03-11 06:00:00,medium,2024-03-11,6,Monday,-0.5289
1687,107.44,B,2024-03-11 07:00:00,high,2024-03-11,7,Monday,0.2552
1688,95.76,A,2024-03-11 08:00:00,medium,2024-03-11,8,Monday,-0.133
1689,126.19,A,2024-03-11 09:00:00,high,2024-03-11,9,Monday,0.8785
1690,83.96,B,2024-03-11 10:00:00,medium,2024-03-11,10,Monday,-0.5253
1691,52.82,B,2024-03-11 11:00:00,medium,2024-03-11,11,Monday,-1.5604
1693,84.04,B,2024-03-11 13:00:00,medium,2024-03-11,13,Monday,-0.5226
1694,62.53,A,2024-03-11 14:00:00,medium,2024-03-11,14,Monday,-1.2376
1695,112.31,B,2024-03-11 15:00:00,high,2024-03-11,15,Monday,0.4171
1696,86.03,A,2024-03-11 16:00:00,medium,2024-03-11,16,Monday,-0.4565
1697,171.24,B,2024-03-11 17:00:00,premium,2024-03-11,17,Monday,2.376
1698,47.87,C,2024-03-11 18:00:00,low,2024-03-11,18,Monday,-1.725
1699,106.11,A,2024-03-11 19:00:00,high,2024-03-11,19,Monday,0.211
1700,66.16,A,2024-03-11 20:00:00,medium,2024-03-11,20,Monday,-1.117
1701,85.2,C,2024-03-11 21:00:00,medium,2024-03-11,21,Monday,-0.4841
1702,104.24,B,2024-03-11 22:00:00,high,2024-03-11,22,Monday,0.1488
1703,30.24,B,2024-03-11 23:00:00,low,2024-03-11,23,Monday,-2.311
1704,107.1,C,2024-03-12 00:00:00,high,2024-03-12,0,Tuesday,0.2439
1705,157.09,B,2024-03-12 01:00:00,premium,2024-03-12,1,Tuesday,1.9056
1706,86.4,A,2024-03-12 02:00:00,medium,2024-03-12,2,Tuesday,-0.4442
1707,107.79,C,2024-03-12 03:00:00,high,2024-03-12,3,Tuesday,0.2668
1709,95.08,A,2024-03-12 05:00:00,medium,2024-03-12,5,Tuesday,-0.1557
1710,82.57,A,2024-03-12 06:00:00,medium,2024-03-12,6,Tuesday,-0.5715
1711,31.73,C,2024-03-12 07:00:00,low,2024-03-12,7,Tuesday,-2.2615
1712,119.23,B,2024-03-12 08:00:00,high,2024-03-12,8,Tuesday,0.6471
1713,96.6,A,2024-03-12 09:00:00,medium,2024-03-12,9,Tuesday,-0.1051
1714,69.62,B,2024-03-12 10:00:00,medium,2024-03-12,10,Tuesday,-1.002
1715,103.8,C,2024-03-12 11:00:00,high,2024-03-12,11,Tuesday,0.1342
1716,82.49,B,2024-03-12 12:00:00,medium,2024-03-12,12,Tuesday,-0.5742
1717,84.15,A,2024-03-12 13:00:00,medium,2024-03-12,13,Tuesday,-0.519
1718,118.19,A,2024-03-12 14:00:00,high,2024-03-12,14,Tuesday,0.6125
1719,59.85,B,2024-03-12 15:00:00,medium,2024-03-12,15,Tuesday,-1.3267
1721,58.07,B,2024-03-12 17:00:00,medium,2024-03-12,17,Tuesday,-1.3859
1722,80.12,A,2024-03-12 18:00:00,medium,2024-03-12,18,Tuesday,-0.6529
1724,133.82,A,2024-03-12 20:00:00,high,2024-03-12,20,Tuesday,1.1321
1725,102.93,B,2024-03-12 21:00:00,high,2024-03-12,21,Tuesday,0.1053
1726,71.78,A,2024-03-12 22:00:00,medium,2024-03-12,22,Tuesday,-0.9302
1727,84.12,C,2024-03-12 23:00:00,medium,2024-03-12,23,Tuesday,-0.52
1728,102.2,C,2024-03-13 00:00:00,high,2024-03-13,0,Wednesday,0.081
1729,101.13,C,2024-03-13 01:00:00,high,2024-03-13,1,Wednesday,0.0455
1730,97.27,A,2024-03-13 02:00:00,medium,2024-03-13,2,Wednesday,-0.0829
1731,99.08,B,2024-03-13 03:00:00,medium,2024-03-13,3,Wednesday,-0.0227
1732,93.57,A,2024-03-13 04:00:00,medium,2024-03-13,4,Wednesday,-0.2058
1734,84.5,A,2024-03-13 06:00:00,medium,2024-03-13,6,Wednesday,-0.5073
1735,127.44,B,2024-03-13 07:00:00,high,2024-03-13,7,Wednesday,0.92
1736,58.95,C,2024-03-13 08:00:00,medium,2024-03-13,8,Wednesday,-1.3566
1737,94.31,A,2024-03-13 09:00:00,medium,2024-03-13,9,Wednesday,-0.1812
1739,103.34,A,2024-03-13 11:00:00,high,2024-03-13,11,Wednesday,0.1189
1740,88.34,B,2024-03-13 12:00:00,medium,2024-03-13,12,Wednesday,-0.3797
1742,115.2,B,2024-03-13 14:00:00,high,2024-03-13,14,Wednesday,0.5132
1744,120.14,A,2024-03-13 16:00:00,high,2024-03-13,16,Wednesday,0.6774
1745,76.76,A,2024-03-13 17:00:00,medium,2024-03-13,17,Wednesday,-0.7646
1747,109.41,C,2024-03-13 19:00:00,high,2024-03-13,19,Wednesday,0.3207
1748,85.25,A,2024-03-13 20:00:00,medium,2024-03-13,20,Wednesday,-0.4824
1749,126.79,B,2024-03-13 21:00:00,high,2024-03-13,21,Wednesday,0.8984
1750,76.76,C,2024-03-13 22:00:00,medium,2024-03-13,22,Wednesday,-0.7646
1751,81.43,C,2024-03-13 23:00:00,medium,2024-03-13,23,Wednesday,-0.6094
1752,80.31,B,2024-03-14 00:00:00,medium,2024-03-14,0,Thursday,-0.6466
1753,83.03,A,2024-03-14 01:00:00,medium,2024-03-14,1,Thursday,-0.5562
1754,132.98,A,2024-03-14 02:00:00,high,2024-03-14,2,Thursday,1.1042
1756,151.3,B,2024-03-14 04:00:00,premium,2024-03-14,4,Thursday,1.7132
1757,168.03,A,2024-03-14 05:00:00,premium,2024-03-14,5,Thursday,2.2693
1758,69.08,A,2024-03-14 06:00:00,medium,2024-03-14,6,Thursday,-1.0199
1759,102.11,A,2024-03-14 07:00:00,high,2024-03-14,7,Thursday,0.078
1760,64.71,B,2024-03-14 08:00:00,medium,2024-03-14,8,Thursday,-1.1652
1761,76.67,A,2024-03-14 09:00:00,medium,2024-03-14,9,Thursday,-0.7676
1762,81.1,A,2024-03-14 10:00:00,medium,2024-03-14,10,Thursday,-0.6204
1763,68.29,A,2024-03-14 11:00:00,medium,2024-03-14,11,Thursday,-1.0462
1764,68.44,C,2024-03-14 12:00:00,medium,2024-03-14,12,Thursday,-1.0412
1765,95.67,B,2024-03-14 13:00:00,medium,2024-03-14,13,Thursday,-0.136
1766,63.5,A,2024-03-14 14:00:00,medium,2024-03-14,14,Thursday,-1.2054
1767,125.26,B,2024-03-14 15:00:00,high,2024-03-14,15,Thursday,0.8476
1768,72.47,B,2024-03-14 16:00:00,medium,2024-03-14,16,Thursday,-0.9072
1769,184.29,B,2024-03-14 17:00:00,premium,2024-03-14,17,Thursday,2.8098
1770,86.46,B,2024-03-14 18:00:00,medium,2024-03-14,18,Thursday,-0.4422
1771,102.16,B,2024-03-14 19:00:00,high,2024-03-14,19,Thursday,0.0797
1772,61.14,B,2024-03-14 20:00:00,medium,2024-03-14,20,Thursday,-1.2839
1773,151.18,A,2024-03-14 21:00:00,premium,2024-03-14,21,Thursday,1.7092
1774,133.59,A,2024-03-14 22:00:00,high,2024-03-14,22,Thursday,1.1245
1775,108.91,A,2024-03-14 23:00:00,high,2024-03-14,23,Thursday,0.3041
1776,59.6,B,2024-03-15 00:00:00,medium,2024-03-15,0,Friday,-1.335
1777,106.32,B,2024-03-15 01:00:00,high,2024-03-15,1,Friday,0.218
1778,66.36,C,2024-03-15 02:00:00,medium,2024-03-15,2,Friday,-1.1103
1779,143.87,A,2024-03-15 03:00:00,high,2024-03-15,3,Friday,1.4662
1780,124.28,B,2024-03-15 04:00:00,high,2024-03-15,4,Friday,0.815
1781,102.86,A,2024-03-15 05:00:00,high,2024-03-15,5,Friday,0.103
1782,26.91,A,2024-03-15 06:00:00,low,2024-03-15,6,Friday,-2.4217
1783,70.5,C,2024-03-15 07:00:00,medium,2024-03-15,7,Friday,-0.9727
1784,120.63,A,2024-03-15 08:00:00,high,2024-03-15,8,Friday,0.6937
1785,136.39,A,2024-03-15 09:00:00,high,2024-03-15,9,Friday,1.2175
1786,133.28,A,2024-03-15 10:00:00,high,2024-03-15,10,Friday,1.1142
1787,52.24,C,2024-03-15 11:00:00,medium,2024-03-15,11,Friday,-1.5797
1788,109.05,A,2024-03-15 12:00:00,high,2024-03-15,12,Friday,0.3087
1791,99.76,C,2024-03-15 15:00:00,medium,2024-03-15,15,Friday,-0.0001
1792,108.22,A,2024-03-15 16:00:00,high,2024-03-15,16,Friday,0.2811
1793,90.98,B,2024-03-15 17:00:00,medium,2024-03-15,17,Friday,-0.2919
1794,44.44,A,2024-03-15 18:00:00,low,2024-03-15,18,Friday,-1.839
1795,90.23,C,2024-03-15 19:00:00,medium,2024-03-15,19,Friday,-0.3169
1796,90.18,B,2024-03-15 20:00:00,medium,2024-03-15,20,Friday,-0.3185
1797,95.56,A,2024-03-15 21:00:00,medium,2024-03-15,21,Friday,-0.1397
1798,83.1,A,2024-03-15 22:00:00,medium,2024-03-15,22,Friday,-0.5539
1799,86.71,C,2024-03-15 23:00:00,medium,2024-03-15,23,Friday,-0.4339
1800,98.81,C,2024-03-16 00:00:00,medium,2024-03-16,0,Saturday,-0.0317
1801,113.27,B,2024-03-16 01:00:00,high,2024-03-16,1,Saturday,0.449
1802,90.87,B,2024-03-16 02:00:00,medium,2024-03-16,2,Saturday,-0.2956
1803,87.71,C,2024-03-16 03:00:00,medium,2024-03-16,3,Saturday,-0.4006
1804,102.77,C,2024-03-16 04:00:00,high,2024-03-16,4,Saturday,0.1
1805,42.37,C,2024-03-16 05:00:00,low,2024-03-16,5,Saturday,-1.9078
1806,114.31,A,2024-03-16 06:00:00,high,2024-03-16,6,Saturday,0.4836
1807,99.98,B,2024-03-16 07:00:00,medium,2024-03-16,7,Saturday,0.0072
1808,101.19,C,2024-03-16 08:00:00,high,2024-03-16,8,Saturday,0.0475
1809,128.82,A,2024-03-16 09:00:00,high,2024-03-16,9,Saturday,0.9659
1810,41.42,A,2024-03-16 10:00:00,low,2024-03-16,10,Saturday,-1.9394
1811,40.78,A,2024-03-16 11:00:00,low,2024-03-16,11,Saturday,-1.9606
1812,108.21,B,2024-03-16 12:00:00,high,2024-03-16,12,Saturday,0.2808
1813,99.79,C,2024-03-16 13:00:00,medium,2024-03-16,13,Saturday,0.0009
1814,105.11,A,2024-03-16 14:00:00,high,2024-03-16,14,Saturday,0.1778
1815,86.14,B,2024-03-16 15:00:00,medium,2024-03-16,15,Saturday,-0.4528
1816,119.93,A,2024-03-16 16:00:00,high,2024-03-16,16,Saturday,0.6704
1817,127.98,C,2024-03-16 17:00:00,high,2024-03-16,17,Saturday,0.938
1818,114.52,C,2024-03-16 18:00:00,high,2024-03-16,18,Saturday,0.4906
1819,92.18,B,2024-03-16 19:00:00,medium,2024-03-16,19,Saturday,-0.2521
1820,36.77,C,2024-03-16 20:00:00,low,2024-03-16,20,Saturday,-2.0939
1821,123.08,A,2024-03-16 21:00:00,high,2024-03-16,21,Saturday,0.7751
1822,136.65,C,2024-03-16 22:00:00,high,2024-03-16,22,Saturday,1.2262
1823,119.34,C,2024-03-16 23:00:00,high,2024-03-16,23,Saturday,0.6508
1824,73.61,A,2024-03-17 00:00:00,medium,2024-03-17,0,Sunday,-0.8693
1826,125.82,A,2024-03-17 02:00:00,high,2024-03-17,2,Sunday,0.8662
1827,146.76,B,2024-03-17 03:00:00,high,2024-03-17,3,Sunday,1.5622
1828,73.72,A,2024-03-17 04:00:00,medium,2024-03-17,4,Sunday,-0.8657
1829,93.21,C,2024-03-17 05:00:00,medium,2024-03-17,5,Sunday,-0.2178
1830,122.42,A,2024-03-17 06:00:00,high,2024-03-17,6,Sunday,0.7532
1831,101.72,A,2024-03-17 07:00:00,high,2024-03-17,7,Sunday,0.0651
1832,66.48,B,2024-03-17 08:00:00,medium,2024-03-17,8,Sunday,-1.1063
1834,117.36,A,2024-03-17 10:00:00,high,2024-03-17,10,Sunday,0.585
1835,102.64,B,2024-03-17 11:00:00,high,2024-03-17,11,Sunday,0.0957
1836,106.59,B,2024-03-17 12:00:00,high,2024-03-17,12,Sunday,0.227
1837,92.24,C,2024-03-17 13:00:00,medium,2024-03-17,13,Sunday,-0.2501
1838,144.35,A,2024-03-17 14:00:00,high,2024-03-17,14,Sunday,1.4821
1839,72.98,B,2024-03-17 15:00:00,medium,2024-03-17,15,Sunday,-0.8903
1841,100.33,A,2024-03-17 17:00:00,high,2024-03-17,17,Sunday,0.0189
1842,126.37,B,2024-03-17 18:00:00,high,2024-03-17,18,Sunday,0.8845
1843,55.08,C,2024-03-17 19:00:00,medium,2024-03-17,19,Sunday,-1.4853
1844,60.69,A,2024-03-17 20:00:00,medium,2024-03-17,20,Sunday,-1.2988
1845,38.87,A,2024-03-17 21:00:00,low,2024-03-17,21,Sunday,-2.0241
1846,100.98,A,2024-03-17 22:00:00,high,2024-03-17,22,Sunday,0.0405
1847,66.45,C,2024-03-17 23:00:00,medium,2024-03-17,23,Sunday,-1.1073
1849,119.84,B,2024-03-18 01:00:00,high,2024-03-18,1,Monday,0.6674
1850,80.75,B,2024-03-18 02:00:00,medium,2024-03-18,2,Monday,-0.632
1851,106.94,A,2024-03-18 03:00:00,high,2024-03-18,3,Monday,0.2386
1852,91.02,A,2024-03-18 04:00:00,medium,2024-03-18,4,Monday,-0.2906
1853,120.16,A,2024-03-18 05:00:00,high,2024-03-18,5,Monday,0.678
1854,114.25,A,2024-03-18 06:00:00,high,2024-03-18,6,Monday,0.4816
1855,79.24,A,2024-03-18 07:00:00,medium,2024-03-18,7,Monday,-0.6822
1856,94.94,B,2024-03-18 08:00:00,medium,2024-03-18,8,Monday,-0.1603
1857,131.31,A,2024-03-18 09:00:00,high,2024-03-18,9,Monday,1.0487
1858,111.8,A,2024-03-18 10:00:00,high,2024-03-18,10,Monday,0.4001
1859,58.09,A,2024-03-18 11:00:00,medium,2024-03-18,11,Monday,-1.3852
1860,119.67,A,2024-03-18 12:00:00,high,2024-03-18,12,Monday,0.6617
1861,67.46,A,2024-03-18 13:00:00,medium,2024-03-18,13,Monday,-1.0738
1862,142.38,A,2024-03-18 14:00:00,high,2024-03-18,14,Monday,1.4166
1863,130.72,A,2024-03-18 15:00:00,high,2024-03-18,15,Monday,1.0291
1864,108.7,B,2024-03-18 16:00:00,high,2024-03-18,16,Monday,0.2971
1865,104.72,C,2024-03-18 17:00:00,high,2024-03-18,17,Monday,0.1648
1866,93.73,C,2024-03-18 18:00:00,medium,2024-03-18,18,Monday,-0.2005
1867,120.36,C,2024-03-18 19:00:00,high,2024-03-18,19,Monday,0.6847
1868,88.88,B,2024-03-18 20:00:00,medium,2024-03-18,20,Monday,-0.3617
1870,126.16,B,2024-03-18 22:00:00,high,2024-03-18,22,Monday,0.8775
1871,83.15,B,2024-03-18 23:00:00,medium,2024-03-18,23,Monday,-0.5522
